Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases
195,51,Male,Gloves,Accessories,95,Missouri,M,Turquoise,Summer,4.1,Yes,Free Shipping,Yes,No,35,Bank Transfer,Quarterly
195,51,Male,Coat,Outerwear,94,Missouri,M,Teal,Winter,3.7,Yes,Next Day Air,No,Yes,34,PayPal,Quarterly
196,51,Male,Backpack,Accessories,59,New York,XL,Cyan,Fall,2.7,Yes,Standard,No,Yes,47,PayPal,Monthly
196,51,Male,Hoodie,Clothing,52,New York,L,Orange,Fall,4.3,Yes,Store Pickup,Yes,No,5,Bank Transfer,Monthly
196,51,Male,Boots,Footwear,89,New York,M,Gold,Spring,4.1,Yes,Express,No,No,43,Venmo,Monthly
196,51,Male,Pants,Clothing,84,New York,M,Teal,Spring,3.6,Yes,Store Pickup,Yes,Yes,34,Credit Card,Monthly
196,51,Male,Hat,Accessories,86,New York,L,Silver,Spring,3.2,Yes,Free Shipping,Yes,Yes,42,Cash,Monthly
197,38,Male,Pants,Clothing,76,Washington,XL,Charcoal,Summer,3.0,Yes,Standard,No,Yes,35,PayPal,Fortnightly
197,38,Male,Hoodie,Clothing,89,Washington,M,Lavender,Summer,4.6,Yes,Free Shipping,No,No,38,Debit Card,Fortnightly
198,59,Male,Blouse,Clothing,61,South Carolina,M,Olive,Spring,2.6,Yes,Standard,Yes,Yes,50,Debit Card,Monthly
198,59,Male,Shorts,Clothing,36,South Carolina,M,Green,Winter,4.2,Yes,Store Pickup,Yes,No,5,PayPal,Monthly
198,59,Male,Handbag,Accessories,22,South Carolina,XL,Lavender,Fall,3.1,Yes,Standard,No,No,34,Debit Card,Monthly
198,59,Male,Coat,Outerwear,27,South Carolina,L,Gold,Fall,3.2,Yes,Express,No,No,8,Debit Card,Monthly
199,57,Male,Shorts,Clothing,59,Utah,S,Red,Winter,4.1,Yes,Standard,Yes,Yes,4,Credit Card,Fortnightly
199,57,Male,Shirt,Clothing,50,Utah,XL,Orange,Summer,3.3,Yes,Express,Yes,No,47,Cash,Fortnightly
199,57,Male,Boots,Footwear,97,Utah,L,Blue,Summer,4.1,Yes,Next Day Air,No,No,4,Debit Card,Fortnightly
199,57,Male,Shirt,Clothing,59,Utah,M,Indigo,Spring,2.9,Yes,Next Day Air,Yes,Yes,32,Venmo,Fortnightly
199,57,Male,Coat,Outerwear,79,Utah,S,White,Fall,3.3,Yes,2-Day Shipping,Yes,Yes,18,Venmo,Fortnightly
199,57,Male,Handbag,Accessories,48,Utah,XL,Indigo,Spring,4.9,Yes,Express,No,No,5,Credit Card,Fortnightly
199,57,Male,Belt,Accessories,100,Utah,L,Olive,Fall,3.1,Yes,Express,No,Yes,40,Cash,Fortnightly
199,57,Male,Skirt,Clothing,22,Utah,M,Cyan,Spring,3.8,Yes,Free Shipping,No,Yes,23,Credit Card,Fortnightly
199,57,Male,Shoes,Footwear,90,Utah,L,Pink,Winter,4.9,Yes,Express,Yes,No,16,Credit Card,Fortnightly
200,54,Male,Backpack,Accessories,41,Idaho,S,Indigo,Spring,4.2,Yes,Standard,No,Yes,6,Credit Card,Weekly
200,54,Male,Handbag,Accessories,64,Idaho,M,Silver,Summer,3.7,Yes,Express,No,Yes,47,PayPal,Weekly
200,54,Male,Hat,Accessories,44,Idaho,M,Gray,Spring,3.7,Yes,Free Shipping,Yes,No,41,PayPal,Weekly
200,54,Male,Socks,Clothing,51,Idaho,S,Teal,Fall,4.9,Yes,Store Pickup,Yes,No,49,Venmo,Weekly
200,54,Male,Scarf,Accessories,92,Idaho,L,Brown,Summer,4.2,Yes,Standard,Yes,No,16,Venmo,Weekly
200,54,Male,Gloves,Accessories,100,Idaho,XL,Turquoise,Winter,5.0,Yes,Free Shipping,No,No,28,Credit Card,Weekly
200,54,Male,Socks,Clothing,80,Idaho,XL,Peach,Winter,3.9,Yes,Express,Yes,No,9,Venmo,Weekly
201,25,Male,Backpack,Accessories,36,Pennsylvania,XL,Brown,Summer,3.8,Yes,Store Pickup,No,No,9,Cash,Monthly
201,25,Male,Scarf,Accessories,38,Pennsylvania,L,Charcoal,Fall,3.8,Yes,Express,No,Yes,49,Cash,Monthly
201,25,Male,Hat,Accessories,39,Pennsylvania,L,Charcoal,Fall,3.9,Yes,Standard,Yes,No,42,Cash,Monthly
201,25,Male,Belt,Accessories,23,Pennsylvania,M,Cyan,Winter,4.0,Yes,Next Day Air,No,Yes,9,Venmo,Monthly
201,25,Male,Hoodie,Clothing,34,Pennsylvania,XL,Silver,Spring,4.5,Yes,Next Day Air,Yes,No,40,Cash,Monthly
201,25,Male,Sneakers,Footwear,85,Pennsylvania,L,Black,Spring,3.7,Yes,2-Day Shipping,Yes,Yes,19,Debit Card,Monthly
202,69,Male,Boots,Footwear,61,Missouri,M,Teal,Spring,2.7,Yes,Store Pickup,Yes,Yes,30,Cash,Annually
202,69,Male,Gloves,Accessories,88,Missouri,M,Charcoal,Summer,4.4,Yes,Free Shipping,Yes,Yes,30,Credit Card,Annually
202,69,Male,Sunglasses,Accessories,70,Missouri,S,Silver,Spring,3.8,Yes,Standard,No,No,19,Credit Card,Annually
202,69,Male,Pants,Clothing,92,Missouri,M,Beige,Winter,3.0,Yes,2-Day Shipping,No,No,50,Venmo,Annually
202,69,Male,Pants,Clothing,32,Missouri,M,Magenta,Summer,2.9,Yes,Express,No,Yes,46,Cash,Annually
202,69,Male,Coat,Outerwear,97,Missouri,L,Indigo,Spring,3.0,Yes,Express,No,No,24,Credit Card,Annually
203,57,Male,Scarf,Accessories,59,Nebraska,XL,Yellow,Winter,2.6,Yes,Express,Yes,Yes,6,Venmo,Annually
203,57,Male,Jeans,Clothing,74,Nebraska,L,Pink,Fall,3.1,Yes,Next Day Air,No,Yes,19,Cash,Annually
203,57,Male,Dress,Clothing,21,Nebraska,S,Lavender,Spring,4.4,Yes,Express,No,No,32,Credit Card,Annually
203,57,Male,Boots,Footwear,63,Nebraska,S,Gray,Summer,4.3,Yes,2-Day Shipping,No,No,14,Venmo,Annually
204,70,Male,Hat,Accessories,57,Indiana,M,Cyan,Spring,2.8,Yes,Store Pickup,No,Yes,37,Cash,Weekly
204,70,Male,Hoodie,Clothing,30,Indiana,S,Silver,Winter,4.0,Yes,Free Shipping,Yes,No,3,Bank Transfer,Weekly
204,70,Male,Scarf,Accessories,22,Indiana,M,Black,Summer,3.3,Yes,Free Shipping,No,Yes,46,Debit Card,Weekly
204,70,Male,Blouse,Clothing,45,Indiana,S,Yellow,Winter,4.0,Yes,Free Shipping,No,No,48,Cash,Weekly
204,70,Male,Hoodie,Clothing,44,Indiana,XL,Brown,Fall,3.5,Yes,Standard,Yes,No,21,Venmo,Weekly
204,70,Male,Boots,Footwear,34,Indiana,M,Maroon,Winter,3.3,Yes,Express,Yes,Yes,42,Cash,Weekly
204,70,Male,Hat,Accessories,43,Indiana,M,Beige,Fall,3.1,Yes,Store Pickup,No,Yes,19,Debit Card,Weekly
204,70,Male,Socks,Clothing,85,Indiana,M,Violet,Summer,2.6,Yes,Next Day Air,Yes,Yes,38,Bank Transfer,Weekly
205,24,Male,Sneakers,Footwear,46,Arizona,L,Teal,Winter,4.7,Yes,Standard,No,Yes,27,Cash,Bi-Weekly
205,24,Male,Socks,Clothing,21,Arizona,L,Beige,Winter,3.1,Yes,2-Day Shipping,No,No,34,PayPal,Bi-Weekly
205,24,Male,Sandals,Footwear,45,Arizona,S,Charcoal,Fall,4.3,Yes,Free Shipping,No,Yes,8,Cash,Bi-Weekly
205,24,Male,Sandals,Footwear,38,Arizona,L,Indigo,Spring,5.0,Yes,Standard,Yes,No,28,Debit Card,Bi-Weekly
205,24,Male,Sunglasses,Accessories,68,Arizona,M,Lavender,Spring,2.6,Yes,2-Day Shipping,No,No,27,Cash,Bi-Weekly
205,24,Male,Scarf,Accessories,35,Arizona,XL,White,Spring,4.4,Yes,2-Day Shipping,Yes,Yes,20,Bank Transfer,Bi-Weekly
205,24,Male,Gloves,Accessories,91,Arizona,L,Gold,Summer,4.3,Yes,Free Shipping,Yes,No,45,Cash,Bi-Weekly
205,24,Male,Belt,Accessories,98,Arizona,M,Pink,Spring,4.2,Yes,Store Pickup,No,No,43,Debit Card,Bi-Weekly
205,24,Male,Shorts,Clothing,73,Arizona,M,Brown,Winter,4.6,Yes,Next Day Air,No,Yes,33,Debit Card,Bi-Weekly
206,67,Male,Dress,Clothing,45,Hawaii,XL,Gold,Winter,4.4,Yes,Store Pickup,No,No,36,Debit Card,Weekly
206,67,Male,Shoes,Footwear,39,Hawaii,M,Lavender,Fall,4.5,Yes,Standard,No,No,9,Cash,Weekly
206,67,Male,Gloves,Accessories,90,Hawaii,S,Green,Spring,4.6,Yes,Next Day Air,Yes,Yes,50,Cash,Weekly
206,67,Male,Belt,Accessories,95,Hawaii,S,Charcoal,Fall,5.0,Yes,Next Day Air,No,Yes,10,Venmo,Weekly
206,67,Male,Dress,Clothing,60,Hawaii,L,Charcoal,Spring,3.7,Yes,Free Shipping,Yes,Yes,49,Credit Card,Weekly
206,67,Male,Sunglasses,Accessories,90,Hawaii,L,Indigo,Fall,2.9,Yes,Store Pickup,Yes,No,3,Cash,Weekly
206,67,Male,Shorts,Clothing,36,Hawaii,XL,White,Fall,4.2,Yes,Next Day Air,No,Yes,10,Credit Card,Weekly
206,67,Male,Scarf,Accessories,22,Hawaii,XL,Turquoise,Spring,3.5,Yes,Next Day Air,Yes,No,23,Credit Card,Weekly
207,24,Male,Sunglasses,Accessories,28,Wisconsin,M,Black,Fall,3.3,Yes,Express,No,Yes,25,Venmo,Fortnightly
207,24,Male,Pants,Clothing,39,Wisconsin,XL,Green,Fall,4.7,Yes,2-Day Shipping,Yes,Yes,4,Bank Transfer,Fortnightly
207,24,Male,Jacket,Outerwear,100,Wisconsin,M,Olive,Spring,4.5,Yes,Free Shipping,Yes,No,29,Credit Card,Fortnightly
207,24,Male,Shorts,Clothing,26,Wisconsin,S,Teal,Fall,4.5,Yes,Next Day Air,No,Yes,35,Bank Transfer,Fortnightly
207,24,Male,Shoes,Footwear,32,Wisconsin,L,Maroon,Winter,4.2,Yes,2-Day Shipping,Yes,Yes,27,PayPal,Fortnightly
207,24,Male,Boots,Footwear,75,Wisconsin,XL,Green,Summer,4.1,Yes,Store Pickup,Yes,Yes,2,Credit Card,Fortnightly
207,24,Male,Hoodie,Clothing,74,Wisconsin,L,Blue,Winter,3.1,Yes,Express,No,No,34,Cash,Fortnightly
208,62,Male,Scarf,Accessories,58,Rhode Island,L,Maroon,Spring,4.2,Yes,Standard,Yes,Yes,14,Credit Card,Bi-Weekly
208,62,Male,Shoes,Footwear,86,Rhode Island,M,Charcoal,Summer,4.6,Yes,2-Day Shipping,No,Yes,15,PayPal,Bi-Weekly
208,62,Male,Boots,Footwear,37,Rhode Island,S,Purple,Spring,4.4,Yes,Free Shipping,Yes,No,32,Bank Transfer,Bi-Weekly
208,62,Male,Jacket,Outerwear,55,Rhode Island,XL,Black,Winter,2.9,Yes,Store Pickup,No,No,13,Credit Card,Bi-Weekly
208,62,Male,Blouse,Clothing,50,Rhode Island,L,Purple,Winter,3.7,Yes,Store Pickup,Yes,Yes,1,Bank Transfer,Bi-Weekly
209,57,Male,Boots,Footwear,42,Wisconsin,L,Purple,Spring,3.5,Yes,Express,Yes,No,1,Cash,Monthly
209,57,Male,Dress,Clothing,31,Wisconsin,S,Olive,Fall,4.5,Yes,Express,Yes,No,35,Bank Transfer,Monthly
209,57,Male,T-shirt,Clothing,83,Wisconsin,L,Black,Fall,4.6,Yes,Free Shipping,No,No,2,Venmo,Monthly
209,57,Male,T-shirt,Clothing,38,Wisconsin,S,Lavender,Summer,3.7,Yes,Free Shipping,Yes,No,45,Cash,Monthly
209,57,Male,Dress,Clothing,30,Wisconsin,XL,Pink,Fall,2.6,Yes,Store Pickup,No,Yes,13,Credit Card,Monthly
209,57,Male,Skirt,Clothing,44,Wisconsin,XL,Orange,Summer,3.5,Yes,Standard,No,No,4,Credit Card,Monthly
209,57,Male,Scarf,Accessories,29,Wisconsin,M,Maroon,Summer,2.6,Yes,Store Pickup,No,Yes,33,Credit Card,Monthly
209,57,Male,Shoes,Footwear,79,Wisconsin,L,Pink,Spring,3.1,Yes,Standard,No,No,30,Cash,Monthly
209,57,Male,Coat,Outerwear,82,Wisconsin,L,Black,Winter,4.9,Yes,Express,No,Yes,26,Cash,Monthly
209,57,Male,Sunglasses,Accessories,58,Wisconsin,L,Violet,Fall,3.8,Yes,Free Shipping,No,No,37,Bank Transfer,Monthly
210,55,Male,Sneakers,Footwear,96,Minnesota,L,Silver,Winter,3.4,Yes,Free Shipping,Yes,No,37,Debit Card,Every 3 Months
210,55,Male,Pants,Clothing,66,Minnesota,L,Teal,Spring,4.6,Yes,2-Day Shipping,Yes,No,5,PayPal,Every 3 Months
210,55,Male,Sandals,Footwear,40,Minnesota,M,Charcoal,Spring,4.7,Yes,2-Day Shipping,Yes,No,11,Cash,Every 3 Months
210,55,Male,Jewelry,Accessories,62,Minnesota,XL,Cyan,Summer,2.5,Yes,Next Day Air,No,Yes,2,PayPal,Every 3 Months
210,55,Male,Backpack,Accessories,22,Minnesota,L,Blue,Spring,2.8,Yes,Standard,Yes,Yes,45,Cash,Every 3 Months
211,45,Male,Jeans,Clothing,69,Vermont,M,Orange,Winter,3.3,Yes,Store Pickup,No,No,17,Credit Card,Fortnightly
211,45,Male,Boots,Footwear,49,Vermont,M,Pink,Winter,5.0,Yes,Free Shipping,Yes,No,6,Credit Card,Fortnightly
211,45,Male,Socks,Clothing,77,Vermont,M,Green,Fall,4.7,Yes,Store Pickup,No,No,42,Bank Transfer,Fortnightly
211,45,Male,Scarf,Accessories,81,Vermont,XL,Maroon,Fall,3.2,Yes,2-Day Shipping,No,Yes,22,PayPal,Fortnightly
211,45,Male,Scarf,Accessories,93,Vermont,XL,Red,Winter,3.4,Yes,Store Pickup,No,Yes,24,Cash,Fortnightly
211,45,Male,Boots,Footwear,35,Vermont,S,Purple,Summer,4.9,Yes,2-Day Shipping,No,No,50,PayPal,Fortnightly
211,45,Male,Hat,Accessories,99,Vermont,M,Green,Winter,2.7,Yes,Standard,No,No,11,Venmo,Fortnightly
211,45,Male,Jeans,Clothing,87,Vermont,XL,Orange,Summer,2.7,Yes,2-Day Shipping,No,No,46,Credit Card,Fortnightly
211,45,Male,Shirt,Clothing,51,Vermont,L,Yellow,Winter,3.7,Yes,Store Pickup,Yes,No,22,Credit Card,Fortnightly
212,69,Male,Blouse,Clothing,72,South Dakota,M,Red,Summer,4.1,Yes,2-Day Shipping,Yes,No,38,Venmo,Fortnightly
212,69,Male,Sunglasses,Accessories,47,South Dakota,M,Brown,Spring,4.4,Yes,Standard,Yes,Yes,12,Venmo,Fortnightly
212,69,Male,Socks,Clothing,30,South Dakota,XL,White,Fall,3.9,Yes,Standard,No,No,15,Credit Card,Fortnightly
212,69,Male,Dress,Clothing,66,South Dakota,S,Olive,Winter,3.7,Yes,Store Pickup,Yes,Yes,14,Credit Card,Fortnightly
212,69,Male,Shoes,Footwear,97,South Dakota,M,Black,Spring,3.2,Yes,Standard,Yes,No,21,Bank Transfer,Fortnightly
212,69,Male,Sandals,Footwear,20,South Dakota,XL,Gray,Winter,4.9,Yes,Store Pickup,No,No,48,Venmo,Fortnightly
212,69,Male,Hoodie,Clothing,67,South Dakota,S,Teal,Fall,3.4,Yes,2-Day Shipping,No,No,13,Credit Card,Fortnightly
213,67,Male,Dress,Clothing,52,Virginia,L,Gold,Winter,4.0,Yes,2-Day Shipping,No,Yes,39,Cash,Annually
213,67,Male,Dress,Clothing,99,Virginia,L,Beige,Spring,3.5,Yes,Standard,No,Yes,33,PayPal,Annually
214,30,Male,Hat,Accessories,51,Nevada,M,Lavender,Spring,3.8,Yes,Free Shipping,Yes,No,28,PayPal,Every 3 Months
214,30,Male,Jeans,Clothing,82,Nevada,M,Beige,Winter,4.3,Yes,Express,No,Yes,38,Credit Card,Every 3 Months
214,30,Male,Sandals,Footwear,97,Nevada,S,Black,Summer,4.6,Yes,Express,No,No,32,Venmo,Every 3 Months
214,30,Male,Pants,Clothing,85,Nevada,XL,Orange,Spring,2.5,Yes,2-Day Shipping,No,Yes,31,Credit Card,Every 3 Months
214,30,Male,Jewelry,Accessories,78,Nevada,M,Magenta,Summer,4.6,Yes,Standard,No,No,16,Venmo,Every 3 Months
214,30,Male,Blouse,Clothing,69,Nevada,M,Red,Spring,3.1,Yes,2-Day Shipping,No,No,35,PayPal,Every 3 Months
214,30,Male,Blouse,Clothing,45,Nevada,M,Olive,Winter,3.1,Yes,2-Day Shipping,No,No,38,Debit Card,Every 3 Months
214,30,Male,Handbag,Accessories,94,Nevada,S,Purple,Winter,2.5,Yes,Free Shipping,No,No,38,Venmo,Every 3 Months
214,30,Male,Gloves,Accessories,31,Nevada,M,Yellow,Summer,4.0,Yes,Standard,No,No,41,Bank Transfer,Every 3 Months
214,30,Male,Gloves,Accessories,47,Nevada,L,Indigo,Winter,4.5,Yes,Express,No,Yes,40,Venmo,Every 3 Months
215,24,Male,Jeans,Clothing,46,Hawaii,M,White,Summer,4.0,Yes,2-Day Shipping,Yes,No,35,Bank Transfer,Every 3 Months
215,24,Male,Belt,Accessories,29,Hawaii,L,Gold,Fall,4.0,Yes,Next Day Air,No,Yes,46,PayPal,Every 3 Months
215,24,Male,Handbag,Accessories,54,Hawaii,M,Turquoise,Summer,4.0,Yes,Express,Yes,Yes,7,Bank Transfer,Every 3 Months
215,24,Male,Skirt,Clothing,42,Hawaii,M,Green,Fall,4.9,Yes,Express,Yes,Yes,43,Bank Transfer,Every 3 Months
216,62,Male,Skirt,Clothing,57,New Jersey,S,Beige,Winter,3.6,Yes,Free Shipping,No,No,5,Cash,Bi-Weekly
216,62,Male,T-shirt,Clothing,73,New Jersey,S,Teal,Summer,4.5,Yes,Next Day Air,Yes,No,39,Bank Transfer,Bi-Weekly
216,62,Male,Sneakers,Footwear,88,New Jersey,L,Green,Fall,3.4,Yes,Next Day Air,Yes,No,6,Bank Transfer,Bi-Weekly
216,62,Male,Pants,Clothing,71,New Jersey,M,Olive,Fall,4.6,Yes,Express,Yes,Yes,33,Bank Transfer,Bi-Weekly
216,62,Male,Scarf,Accessories,75,New Jersey,M,Olive,Fall,3.1,Yes,Free Shipping,No,No,42,Credit Card,Bi-Weekly
216,62,Male,Belt,Accessories,55,New Jersey,S,Teal,Spring,4.3,Yes,Free Shipping,Yes,No,32,Venmo,Bi-Weekly
217,43,Male,Dress,Clothing,43,Massachusetts,M,Turquoise,Winter,4.5,Yes,2-Day Shipping,No,No,9,Cash,Weekly
217,43,Male,Gloves,Accessories,82,Massachusetts,M,Peach,Fall,2.6,Yes,Express,Yes,No,37,Credit Card,Weekly
217,43,Male,Jeans,Clothing,90,Massachusetts,S,Beige,Winter,3.4,Yes,Free Shipping,Yes,Yes,50,Bank Transfer,Weekly
217,43,Male,Jacket,Outerwear,21,Massachusetts,M,Charcoal,Spring,3.4,Yes,Express,Yes,No,35,Credit Card,Weekly
217,43,Male,Boots,Footwear,97,Massachusetts,M,Gray,Summer,4.6,Yes,2-Day Shipping,No,Yes,32,PayPal,Weekly
217,43,Male,Shoes,Footwear,85,Massachusetts,L,Magenta,Fall,3.9,Yes,Store Pickup,No,No,27,Credit Card,Weekly
217,43,Male,Coat,Outerwear,84,Massachusetts,M,Blue,Spring,4.1,Yes,Standard,Yes,Yes,26,Bank Transfer,Weekly
217,43,Male,Sweater,Clothing,54,Massachusetts,M,Charcoal,Winter,4.6,Yes,Standard,No,No,46,Cash,Weekly
218,35,Male,Jeans,Clothing,32,Oklahoma,L,Yellow,Fall,3.0,Yes,Free Shipping,Yes,No,34,Credit Card,Annually
218,35,Male,Backpack,Accessories,99,Oklahoma,M,Violet,Summer,4.7,Yes,Free Shipping,Yes,No,47,PayPal,Annually
218,35,Male,Sunglasses,Accessories,84,Oklahoma,M,White,Winter,2.9,Yes,Express,Yes,Yes,27,PayPal,Annually
218,35,Male,Handbag,Accessories,56,Oklahoma,M,Violet,Fall,4.9,Yes,Store Pickup,No,Yes,8,Venmo,Annually
218,35,Male,Blouse,Clothing,31,Oklahoma,XL,Maroon,Winter,4.6,Yes,Next Day Air,No,No,50,Bank Transfer,Annually
218,35,Male,Sunglasses,Accessories,40,Oklahoma,M,Orange,Fall,3.0,Yes,Free Shipping,No,No,32,PayPal,Annually
219,28,Male,Scarf,Accessories,35,California,M,Beige,Summer,2.9,Yes,Standard,Yes,No,12,Cash,Quarterly
219,28,Male,Blouse,Clothing,70,California,L,Turquoise,Winter,3.0,Yes,Store Pickup,Yes,Yes,20,Credit Card,Quarterly
220,32,Male,Sunglasses,Accessories,24,Nevada,L,White,Spring,5.0,Yes,Next Day Air,Yes,No,16,Debit Card,Fortnightly
220,32,Male,Skirt,Clothing,52,Nevada,M,Teal,Fall,2.7,Yes,Standard,No,Yes,47,PayPal,Fortnightly
220,32,Male,Jewelry,Accessories,68,Nevada,S,Purple,Winter,2.9,Yes,Next Day Air,Yes,Yes,18,Cash,Fortnightly
220,32,Male,Belt,Accessories,59,Nevada,L,Lavender,Spring,3.3,Yes,2-Day Shipping,No,Yes,50,Cash,Fortnightly
220,32,Male,Sneakers,Footwear,60,Nevada,M,Cyan,Spring,4.5,Yes,Free Shipping,No,No,21,Credit Card,Fortnightly
220,32,Male,Belt,Accessories,88,Nevada,M,Indigo,Summer,2.6,Yes,Free Shipping,No,Yes,40,PayPal,Fortnightly
220,32,Male,T-shirt,Clothing,77,Nevada,L,Violet,Fall,3.0,Yes,Store Pickup,Yes,Yes,18,Credit Card,Fortnightly
220,32,Male,Pants,Clothing,41,Nevada,M,Silver,Spring,2.6,Yes,Express,No,Yes,44,Credit Card,Fortnightly
220,32,Male,Jewelry,Accessories,56,Nevada,M,Green,Winter,3.9,Yes,Express,Yes,No,27,Bank Transfer,Fortnightly
221,39,Male,Jewelry,Accessories,49,Arizona,M,Yellow,Winter,4.0,Yes,Store Pickup,Yes,Yes,43,Bank Transfer,Fortnightly
221,39,Male,Gloves,Accessories,99,Arizona,M,Black,Summer,3.9,Yes,Express,No,Yes,22,Credit Card,Fortnightly
221,39,Male,Sweater,Clothing,79,Arizona,XL,Teal,Summer,4.8,Yes,Next Day Air,No,Yes,25,Venmo,Fortnightly
221,39,Male,Blouse,Clothing,96,Arizona,M,Teal,Spring,4.8,Yes,Store Pickup,No,Yes,36,Bank Transfer,Fortnightly
221,39,Male,Pants,Clothing,47,Arizona,XL,Maroon,Fall,3.0,Yes,Store Pickup,No,No,5,Venmo,Fortnightly
221,39,Male,Shirt,Clothing,92,Arizona,M,Orange,Fall,4.6,Yes,Store Pickup,No,No,50,Cash,Fortnightly
222,28,Male,Socks,Clothing,42,North Carolina,XL,Gray,Spring,3.1,Yes,Next Day Air,No,Yes,2,Credit Card,Quarterly
222,28,Male,Jeans,Clothing,97,North Carolina,M,Gold,Summer,4.2,Yes,Store Pickup,Yes,Yes,12,Credit Card,Quarterly
223,47,Male,T-shirt,Clothing,30,New York,XL,Indigo,Fall,4.0,Yes,Next Day Air,Yes,No,11,Debit Card,Fortnightly
223,47,Male,Sandals,Footwear,57,New York,XL,Magenta,Fall,4.3,Yes,Store Pickup,Yes,Yes,31,Cash,Fortnightly
223,47,Male,Blouse,Clothing,91,New York,L,Lavender,Spring,4.2,Yes,Free Shipping,No,No,31,Debit Card,Fortnightly
223,47,Male,Gloves,Accessories,50,New York,S,Pink,Fall,3.9,Yes,Next Day Air,No,No,1,Credit Card,Fortnightly
223,47,Male,T-shirt,Clothing,23,New York,M,Magenta,Spring,2.5,Yes,Express,No,No,12,Bank Transfer,Fortnightly
223,47,Male,T-shirt,Clothing,26,New York,M,Charcoal,Summer,3.5,Yes,Free Shipping,No,No,19,Cash,Fortnightly
223,47,Male,Scarf,Accessories,34,New York,XL,Gray,Summer,3.6,Yes,2-Day Shipping,Yes,Yes,38,Venmo,Fortnightly
224,20,Male,Socks,Clothing,88,Wyoming,S,Gray,Spring,4.9,Yes,Express,No,No,16,Venmo,Annually
224,20,Male,Sandals,Footwear,39,Wyoming,L,Green,Fall,3.5,Yes,Express,No,No,43,PayPal,Annually
224,20,Male,Jewelry,Accessories,71,Wyoming,M,Cyan,Winter,3.2,Yes,Next Day Air,Yes,No,4,PayPal,Annually
224,20,Male,Socks,Clothing,35,Wyoming,S,Gold,Fall,4.0,Yes,Next Day Air,No,No,31,PayPal,Annually
225,63,Male,Sunglasses,Accessories,95,South Dakota,L,Violet,Spring,4.2,Yes,Express,No,No,27,Venmo,Every 3 Months
225,63,Male,Handbag,Accessories,91,South Dakota,M,Gray,Winter,2.9,Yes,Express,No,Yes,37,Bank Transfer,Every 3 Months
225,63,Male,Jacket,Outerwear,78,South Dakota,XL,Brown,Spring,4.4,Yes,Express,Yes,No,23,Venmo,Every 3 Months
225,63,Male,Skirt,Clothing,38,South Dakota,L,Charcoal,Spring,3.4,Yes,2-Day Shipping,No,No,11,Venmo,Every 3 Months
225,63,Male,Shirt,Clothing,73,South Dakota,M,Cyan,Fall,3.6,Yes,Standard,No,Yes,14,Bank Transfer,Every 3 Months
226,25,Male,Jeans,Clothing,75,Arkansas,M,Olive,Fall,3.1,Yes,Next Day Air,No,Yes,32,PayPal,Annually
226,25,Male,Jeans,Clothing,64,Arkansas,M,Brown,Winter,4.5,Yes,Standard,No,No,42,Venmo,Annually
226,25,Male,Jeans,Clothing,94,Arkansas,M,Purple,Winter,4.0,Yes,Next Day Air,Yes,Yes,42,Credit Card,Annually
226,25,Male,Scarf,Accessories,59,Arkansas,S,Turquoise,Summer,2.6,Yes,2-Day Shipping,No,Yes,46,Cash,Annually
226,25,Male,Dress,Clothing,20,Arkansas,XL,Magenta,Spring,3.1,Yes,Free Shipping,No,Yes,14,Bank Transfer,Annually
226,25,Male,Shoes,Footwear,62,Arkansas,M,Peach,Spring,3.2,Yes,2-Day Shipping,Yes,No,30,Venmo,Annually
226,25,Male,Shorts,Clothing,37,Arkansas,M,Magenta,Spring,4.9,Yes,Free Shipping,No,Yes,33,Cash,Annually
227,29,Male,Hoodie,Clothing,47,Texas,M,Olive,Winter,3.9,Yes,Next Day Air,Yes,No,39,Cash,Monthly
227,29,Male,Sunglasses,Accessories,65,Texas,XL,Silver,Winter,3.2,Yes,2-Day Shipping,Yes,No,48,Debit Card,Monthly
227,29,Male,T-shirt,Clothing,29,Texas,M,Violet,Summer,4.3,Yes,Store Pickup,Yes,Yes,42,Cash,Monthly
227,29,Male,Pants,Clothing,89,Texas,M,Orange,Winter,3.0,Yes,Next Day Air,No,No,29,PayPal,Monthly
227,29,Male,Hoodie,Clothing,78,Texas,L,Blue,Spring,2.6,Yes,Next Day Air,No,No,4,Credit Card,Monthly
227,29,Male,Dress,Clothing,75,Texas,M,Maroon,Summer,2.8,Yes,Standard,Yes,No,36,Cash,Monthly
228,50,Male,Scarf,Accessories,37,Rhode Island,M,White,Spring,4.3,Yes,2-Day Shipping,Yes,Yes,38,Credit Card,Fortnightly
228,50,Male,Handbag,Accessories,23,Rhode Island,M,Green,Winter,2.7,Yes,Free Shipping,No,Yes,17,Debit Card,Fortnightly
228,50,Male,Pants,Clothing,42,Rhode Island,M,Brown,Summer,2.9,Yes,Express,No,No,11,Cash,Fortnightly
229,18,Male,Backpack,Accessories,47,New Hampshire,XL,Peach,Winter,4.4,Yes,Express,No,No,40,Debit Card,Annually
229,18,Male,Hat,Accessories,34,New Hampshire,L,Charcoal,Spring,4.4,Yes,Store Pickup,Yes,No,2,Bank Transfer,Annually
